FIR_ID,Year,Date,Time,Time_of_Day,Day_of_Week,Month,Police_Station,Street,Latitude,Longitude,Location_Type,Hotspot_Flag,Crime_Type,Crime_Category,Victim_Age,Victim_Gender,Victim_Occupation,Weapon_Used,Festival_Day,Festival_Name,Holiday,Holiday_Name,Arrest_Made,Case_Status,Case_Success,Case_Filed_Date,Case_Closed_Date,Investigation_Days
2021_FIR0110,2021,2021-01-11,20:00,Dusk,Monday,1,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Assault,Violent,35,Male,Driver,Yes,No,None,No,None,Yes,Closed,1,2021-01-13,2021-01-23,10
2021_FIR0111,2021,2021-08-14,23:00,Night,Saturday,8,Rohini PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Kidnapping,Violent,58,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2021-08-15,2021-09-04,20
2021_FIR0112,2021,2021-12-09,6:00,Morning,Thursday,12,Rohini PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Snatching,Property,35,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-12-11,2021-12-29,18
2021_FIR0113,2021,2021-05-05,8:00,Morning,Wednesday,5,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Residential,1,Cybercrime,Cyber,27,Female,Government Employee,No,No,None,No,None,No,Under Investigation,0,2021-05-06,,
2021_FIR0114,2021,2021-05-05,16:00,Evening,Wednesday,5,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Cybercrime,Cyber,45,Female,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2021-05-06,,
2021_FIR0115,2021,2021-10-20,13:00,Afternoon,Wednesday,10,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Kidnapping,Violent,54,Female,Private Employee,No,No,None,No,None,No,Open,0,2021-10-21,,
2021_FIR0116,2021,2021-07-08,15:00,Afternoon,Thursday,7,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Robbery,Property,63,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-07-08,2021-08-01,24
2021_FIR0117,2021,2021-08-07,23:00,Night,Saturday,8,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Road,1,Burglary,Property,45,Male,Private Employee,No,No,None,No,None,No,Open,0,2021-08-08,,
2021_FIR0118,2021,2021-07-11,13:00,Afternoon,Sunday,7,Karol Bagh PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,1,Snatching,Property,43,Female,Driver,Yes,No,None,No,None,No,Under Investigation,0,2021-07-12,,
2021_FIR0119,2021,2021-08-14,12:00,Afternoon,Saturday,8,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,1,Kidnapping,Violent,23,Male,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2021-08-14,2021-09-04,21
2021_FIR0120,2021,2021-09-20,10:00,Morning,Monday,9,Karol Bagh PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Kidnapping,Violent,17,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-09-21,,
2021_FIR0121,2021,2021-06-13,13:00,Afternoon,Sunday,6,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Kidnapping,Violent,64,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-06-14,2021-06-27,13
2021_FIR0122,2021,2021-06-12,11:00,Morning,Saturday,6,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Assault,Violent,44,Female,Daily Wage Worker,No,No,None,No,None,Yes,Closed,1,2021-06-12,2021-08-31,80
2021_FIR0123,2021,2021-09-19,20:00,Dusk,Sunday,9,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Assault,Violent,27,Male,Driver,Yes,No,None,No,None,Yes,Closed,1,2021-09-20,2021-09-26,6
2021_FIR0124,2021,2021-07-20,19:00,Dusk,Tuesday,7,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Snatching,Property,25,Female,Shopkeeper,No,No,None,No,None,No,Under Investigation,0,2021-07-22,,
2021_FIR0125,2021,2021-09-29,17:00,Evening,Wednesday,9,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Robbery,Property,15,Female,Student,No,No,None,No,None,No,Open,0,2021-09-30,,
2021_FIR0126,2021,2021-09-29,11:00,Morning,Wednesday,9,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Robbery,Property,65,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-09-30,2021-11-11,42
2021_FIR0127,2021,2021-02-18,15:00,Afternoon,Thursday,2,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Snatching,Property,19,Male,Student,No,No,None,No,None,No,Open,0,2021-02-20,,
2021_FIR0128,2021,2021-09-01,11:00,Morning,Wednesday,9,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Robbery,Property,11,Male,Student,Yes,No,None,No,None,No,Under Investigation,0,2021-09-03,,
2021_FIR0129,2021,2021-06-12,5:00,Morning,Saturday,6,Dwarka PS,Saket Mall Road,28.5245,77.2066,Road,0,Assault,Violent,70,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-06-12,,
2021_FIR0130,2021,2021-05-05,16:00,Evening,Wednesday,5,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Theft,Property,46,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-05-05,2021-06-08,34
2021_FIR0131,2021,2021-10-11,23:00,Night,Monday,10,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,0,Kidnapping,Violent,39,Female,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2021-10-13,,
2021_FIR0132,2021,2021-06-14,23:00,Night,Monday,6,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Burglary,Property,35,Female,Government Employee,No,No,None,No,None,No,Open,0,2021-06-15,,
2021_FIR0133,2021,2021-04-12,21:00,Night,Monday,4,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Assault,Violent,64,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-04-13,2021-05-15,32
2021_FIR0134,2021,2021-04-02,12:00,Afternoon,Friday,4,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Robbery,Property,65,Male,Retired,No,No,None,No,None,Yes,Closed,1,2021-04-03,2021-05-23,50
2021_FIR0135,2021,2021-08-02,19:00,Dusk,Monday,8,Rohini PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Snatching,Property,33,Male,Government Employee,Yes,No,None,No,None,No,Under Investigation,0,2021-08-02,,
2021_FIR0136,2021,2021-03-19,20:00,Dusk,Friday,3,Chandni Chowk PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Robbery,Property,24,Female,Business Owner,Yes,No,None,No,None,No,Open,0,2021-03-19,,
2021_FIR0137,2021,2021-02-08,17:00,Evening,Monday,2,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,0,Kidnapping,Violent,49,Male,Daily Wage Worker,Yes,No,None,No,None,Yes,Closed,1,2021-02-08,2021-03-31,51
2021_FIR0138,2021,2021-03-20,3:00,Midnight,Saturday,3,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Robbery,Property,17,Male,Student,Yes,No,None,No,None,No,Open,0,2021-03-20,,
2021_FIR0139,2021,2021-09-14,22:00,Night,Tuesday,9,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Snatching,Property,61,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-09-14,,
2021_FIR0140,2021,2021-02-28,12:00,Afternoon,Sunday,2,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Kidnapping,Violent,45,Male,Business Owner,Yes,No,None,No,None,Yes,Closed,1,2021-03-02,2021-05-09,68
2021_FIR0141,2021,2021-07-14,0:00,Midnight,Wednesday,7,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Road,1,Kidnapping,Violent,73,Male,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-07-16,2021-08-07,22
2021_FIR0142,2021,2021-08-30,1:00,Midnight,Monday,8,Dwarka PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Assault,Violent,42,Male,Government Employee,Yes,No,None,No,None,No,Open,0,2021-08-31,,
2021_FIR0143,2021,2021-01-11,23:00,Night,Monday,1,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Market,1,Theft,Property,26,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-01-12,2021-03-14,61
2021_FIR0144,2021,2021-01-22,20:00,Dusk,Friday,1,Connaught Place PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Burglary,Property,51,Female,Daily Wage Worker,No,No,None,No,None,No,Open,0,2021-01-22,,
2021_FIR0145,2021,2021-12-24,14:00,Afternoon,Friday,12,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,0,Burglary,Property,58,Male,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2021-12-25,2022-02-18,55
2021_FIR0146,2021,2021-01-15,19:00,Dusk,Friday,1,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Assault,Violent,31,Male,IT Professional,Yes,No,None,No,None,No,Open,0,2021-01-17,,
2021_FIR0147,2021,2021-06-02,23:00,Night,Wednesday,6,Chandni Chowk PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Snatching,Property,44,Male,Driver,Yes,No,None,No,None,No,Under Investigation,0,2021-06-03,,
2021_FIR0148,2021,2021-11-23,21:00,Night,Tuesday,11,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Theft,Property,66,Female,Retired,No,No,None,No,None,No,Open,0,2021-11-23,,
2021_FIR0149,2021,2021-09-25,10:00,Morning,Saturday,9,Saket PS,Rohini Sector 7 Street,28.7324,77.1194,Metro Station,1,Theft,Property,38,Male,Daily Wage Worker,No,No,None,No,None,No,Under Investigation,0,2021-09-27,,
2021_FIR0150,2021,2021-06-20,18:00,Evening,Sunday,6,Karol Bagh PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Snatching,Property,12,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-06-20,,
2021_FIR0151,2021,2021-10-06,17:00,Evening,Wednesday,10,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Assault,Violent,12,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-10-08,2021-10-13,5
2021_FIR0152,2021,2021-06-20,8:00,Morning,Sunday,6,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,0,Burglary,Property,37,Female,Private Employee,No,No,None,No,None,Yes,Closed,1,2021-06-20,2021-08-30,71
2021_FIR0153,2021,2021-05-05,15:00,Afternoon,Wednesday,5,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,0,Cybercrime,Cyber,10,Female,Student,No,No,None,No,None,No,Open,0,2021-05-07,,
2021_FIR0154,2021,2021-07-29,0:00,Midnight,Thursday,7,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Kidnapping,Violent,19,Male,Unemployed,Yes,No,None,No,None,Yes,Closed,1,2021-07-31,2021-10-27,88
2021_FIR0155,2021,2021-08-26,20:00,Dusk,Thursday,8,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,1,Kidnapping,Violent,50,Male,Driver,No,No,None,No,None,Yes,Closed,1,2021-08-28,2021-11-24,88
2021_FIR0156,2021,2021-01-07,22:00,Night,Thursday,1,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Theft,Property,68,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-01-07,,
2021_FIR0157,2021,2021-03-06,11:00,Morning,Saturday,3,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Residential,1,Theft,Property,21,Female,Unemployed,Yes,No,None,No,None,Yes,Closed,1,2021-03-07,2021-06-02,87
2021_FIR0158,2021,2021-03-11,5:00,Morning,Thursday,3,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Burglary,Property,62,Male,Retired,Yes,No,None,No,None,No,Open,0,2021-03-11,,
2021_FIR0159,2021,2021-07-18,17:00,Evening,Sunday,7,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Road,1,Robbery,Property,63,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-07-20,2021-08-08,19
2021_FIR0160,2021,2021-03-07,19:00,Dusk,Sunday,3,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Residential,0,Theft,Property,14,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2021-03-07,2021-05-07,61
2021_FIR0161,2021,2021-06-29,11:00,Morning,Tuesday,6,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Snatching,Property,27,Female,Business Owner,No,No,None,No,None,No,Under Investigation,0,2021-06-29,,
2021_FIR0162,2021,2021-08-28,0:00,Midnight,Saturday,8,Karol Bagh PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Theft,Property,34,Female,Business Owner,Yes,No,None,No,None,No,Open,0,2021-08-30,,
2021_FIR0163,2021,2021-07-16,16:00,Evening,Friday,7,Chandni Chowk PS,Saket Mall Road,28.5245,77.2066,Residential,0,Theft,Property,51,Male,Private Employee,Yes,No,None,No,None,No,Open,0,2021-07-17,,
2021_FIR0164,2021,2021-04-22,17:00,Evening,Thursday,4,Saket PS,Karol Bagh Main Road,28.6519,77.1909,Residential,1,Snatching,Property,61,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2021-04-22,,
2021_FIR0165,2021,2021-02-28,4:00,Midnight,Sunday,2,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,0,Assault,Violent,12,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-02-28,,
2021_FIR0166,2021,2021-09-20,12:00,Afternoon,Monday,9,Dwarka PS,Dwarka Sector 12 Road,28.5921,77.046,Residential,1,Cybercrime,Cyber,47,Male,Private Employee,Yes,No,None,No,None,No,Open,0,2021-09-20,,
2021_FIR0167,2021,2021-04-03,12:00,Afternoon,Saturday,4,Rohini PS,Saket Mall Road,28.5245,77.2066,Market,0,Theft,Property,52,Male,Shopkeeper,Yes,No,None,No,None,No,Open,0,2021-04-03,,
2021_FIR0168,2021,2021-08-21,2:00,Midnight,Saturday,8,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,0,Cybercrime,Cyber,12,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-08-21,,
2021_FIR0169,2021,2021-07-29,10:00,Morning,Thursday,7,Lajpat Nagar PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Theft,Property,17,Female,Student,Yes,No,None,No,None,Yes,Closed,1,2021-07-31,2021-10-11,72
2021_FIR0170,2021,2021-10-11,5:00,Morning,Monday,10,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Robbery,Property,13,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-10-11,2021-12-17,67
2021_FIR0171,2021,2021-05-28,20:00,Dusk,Friday,5,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Cybercrime,Cyber,77,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-05-30,,
2021_FIR0172,2021,2021-11-11,19:00,Dusk,Thursday,11,Connaught Place PS,Chandni Chowk Lane 4,28.6562,77.23,Road,0,Burglary,Property,72,Female,Retired,No,No,None,No,None,No,Under Investigation,0,2021-11-11,,
2021_FIR0173,2021,2021-06-26,5:00,Morning,Saturday,6,Connaught Place PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Snatching,Property,34,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-06-27,2021-09-11,76
2021_FIR0174,2021,2021-09-28,12:00,Afternoon,Tuesday,9,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Road,1,Cybercrime,Cyber,60,Female,Driver,Yes,No,None,No,None,No,Open,0,2021-09-29,,
2021_FIR0175,2021,2021-06-12,20:00,Dusk,Saturday,6,Saket PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,1,Kidnapping,Violent,36,Female,IT Professional,No,No,None,No,None,Yes,Closed,1,2021-06-13,2021-07-02,19
2021_FIR0176,2021,2021-10-28,19:00,Dusk,Thursday,10,Lajpat Nagar PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Assault,Violent,40,Male,Government Employee,Yes,No,None,No,None,Yes,Closed,1,2021-10-29,2021-11-27,29
2021_FIR0177,2021,2021-03-02,9:00,Morning,Tuesday,3,Chandni Chowk PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Assault,Violent,34,Male,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2021-03-02,2021-04-03,32
2021_FIR0178,2021,2021-04-06,14:00,Afternoon,Tuesday,4,Saket PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Assault,Violent,13,Female,Student,No,No,None,No,None,No,Open,0,2021-04-08,,
2021_FIR0179,2021,2021-06-21,14:00,Afternoon,Monday,6,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Theft,Property,64,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-06-22,2021-08-17,56
2021_FIR0180,2021,2021-04-27,20:00,Dusk,Tuesday,4,Chandni Chowk PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Assault,Violent,6,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-04-29,2021-05-28,29
2021_FIR0181,2021,2021-11-27,3:00,Midnight,Saturday,11,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Snatching,Property,42,Male,Shopkeeper,Yes,No,None,No,None,Yes,Closed,1,2021-11-29,2022-01-26,58
2021_FIR0182,2021,2021-11-27,14:00,Afternoon,Saturday,11,Saket PS,Lajpat Nagar Central Market,28.5677,77.2435,Market,1,Snatching,Property,15,Female,Student,No,No,None,No,None,Yes,Closed,1,2021-11-27,2021-12-06,9
2021_FIR0183,2021,2021-03-09,18:00,Evening,Tuesday,3,Chandni Chowk PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Snatching,Property,64,Male,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-03-11,,
2021_FIR0184,2021,2021-08-22,5:00,Morning,Sunday,8,Dwarka PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Cybercrime,Cyber,48,Male,Private Employee,Yes,No,None,No,None,No,Open,0,2021-08-22,,
2021_FIR0185,2021,2021-09-03,16:00,Evening,Friday,9,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Road,0,Robbery,Property,64,Male,Retired,No,No,None,No,None,No,Open,0,2021-09-05,,
2021_FIR0186,2021,2021-09-25,5:00,Morning,Saturday,9,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Metro Station,0,Snatching,Property,75,Female,Retired,No,No,None,No,None,Yes,Closed,1,2021-09-26,2021-10-06,10
2021_FIR0187,2021,2021-11-22,11:00,Morning,Monday,11,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Cybercrime,Cyber,29,Male,Government Employee,No,No,None,No,None,No,Under Investigation,0,2021-11-23,,
2021_FIR0188,2021,2021-07-25,5:00,Morning,Sunday,7,Chandni Chowk PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,0,Snatching,Property,42,Female,Business Owner,No,No,None,No,None,No,Under Investigation,0,2021-07-27,,
2021_FIR0189,2021,2021-12-10,1:00,Midnight,Friday,12,Connaught Place PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Kidnapping,Violent,44,Male,Government Employee,Yes,No,None,No,None,No,Open,0,2021-12-12,,
2021_FIR0190,2021,2021-08-22,23:00,Night,Sunday,8,Connaught Place PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Robbery,Property,40,Female,Daily Wage Worker,No,No,None,No,None,Yes,Closed,1,2021-08-24,2021-11-21,89
2021_FIR0191,2021,2021-02-14,19:00,Dusk,Sunday,2,Lajpat Nagar PS,Connaught Place Inner Circle,28.6315,77.2167,Metro Station,0,Snatching,Property,49,Female,Daily Wage Worker,Yes,No,None,No,None,No,Open,0,2021-02-15,,
2021_FIR0192,2021,2021-02-18,7:00,Morning,Thursday,2,Connaught Place PS,Karol Bagh Main Road,28.6519,77.1909,Road,0,Assault,Violent,52,Male,Driver,Yes,No,None,No,None,Yes,Closed,1,2021-02-19,2021-05-11,81
2021_FIR0193,2021,2021-07-03,6:00,Morning,Saturday,7,Dwarka PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Robbery,Property,59,Female,Driver,No,No,None,No,None,Yes,Closed,1,2021-07-05,2021-09-19,76
2021_FIR0194,2021,2021-10-03,8:00,Morning,Sunday,10,Saket PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Theft,Property,69,Male,Retired,No,No,None,No,None,No,Open,0,2021-10-04,,
2021_FIR0195,2021,2021-11-19,12:00,Afternoon,Friday,11,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Road,0,Kidnapping,Violent,12,Male,Student,No,No,None,No,None,Yes,Closed,1,2021-11-20,2022-01-12,53
2021_FIR0196,2021,2021-08-13,21:00,Night,Friday,8,Rohini PS,Rohini Sector 7 Street,28.7324,77.1194,Residential,1,Cybercrime,Cyber,16,Male,Student,No,No,None,No,None,No,Open,0,2021-08-13,,
2021_FIR0197,2021,2021-01-05,22:00,Night,Tuesday,1,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Market,0,Burglary,Property,13,Male,Student,No,No,None,No,None,No,Under Investigation,0,2021-01-07,,
2021_FIR0198,2021,2021-07-28,19:00,Dusk,Wednesday,7,Rohini PS,Chandni Chowk Lane 4,28.6562,77.23,Market,0,Theft,Property,25,Male,Government Employee,No,No,None,No,None,No,Under Investigation,0,2021-07-30,,
2021_FIR0199,2021,2021-11-28,8:00,Morning,Sunday,11,Saket PS,Saket Mall Road,28.5245,77.2066,Metro Station,1,Robbery,Property,20,Male,Student,Yes,No,None,No,None,No,Open,0,2021-11-30,,
2021_FIR0200,2021,2021-02-16,21:00,Night,Tuesday,2,Connaught Place PS,Dwarka Sector 12 Road,28.5921,77.046,Metro Station,0,Robbery,Property,71,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-02-16,2021-02-24,8
2021_FIR0201,2021,2021-04-13,22:00,Night,Tuesday,4,Connaught Place PS,Lajpat Nagar Central Market,28.5677,77.2435,Metro Station,0,Assault,Violent,79,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-04-14,2021-04-26,12
2021_FIR0202,2021,2021-04-05,8:00,Morning,Monday,4,Saket PS,Connaught Place Inner Circle,28.6315,77.2167,Residential,1,Kidnapping,Violent,68,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-04-05,2021-04-11,6
2021_FIR0203,2021,2021-07-23,2:00,Midnight,Friday,7,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Robbery,Property,36,Female,IT Professional,No,No,None,No,None,No,Open,0,2021-07-23,,
2021_FIR0204,2021,2021-03-31,7:00,Morning,Wednesday,3,Rohini PS,Connaught Place Inner Circle,28.6315,77.2167,Road,1,Cybercrime,Cyber,62,Female,Retired,Yes,No,None,No,None,No,Open,0,2021-03-31,,
2021_FIR0205,2021,2021-12-09,15:00,Afternoon,Thursday,12,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Market,1,Theft,Property,62,Male,Retired,No,No,None,No,None,No,Open,0,2021-12-09,,
2021_FIR0206,2021,2021-12-15,18:00,Evening,Wednesday,12,Lajpat Nagar PS,Rohini Sector 7 Street,28.7324,77.1194,Market,0,Assault,Violent,16,Male,Student,No,No,None,No,None,Yes,Closed,1,2021-12-16,2021-12-23,7
2021_FIR0207,2021,2021-05-23,22:00,Night,Sunday,5,Lajpat Nagar PS,Lajpat Nagar Central Market,28.5677,77.2435,Road,1,Burglary,Property,80,Female,Retired,Yes,No,None,No,None,Yes,Closed,1,2021-05-25,2021-06-27,33
2021_FIR0208,2021,2021-09-30,11:00,Morning,Thursday,9,Lajpat Nagar PS,Karol Bagh Main Road,28.6519,77.1909,Market,1,Assault,Violent,52,Male,Government Employee,Yes,No,None,No,None,Yes,Closed,1,2021-10-02,2021-11-04,33
2021_FIR0209,2021,2021-01-30,2:00,Midnight,Saturday,1,Dwarka PS,Chandni Chowk Lane 4,28.6562,77.23,Residential,1,Theft,Property,17,Female,Student,No,No,None,No,None,No,Open,0,2021-02-01,,
2021_FIR0210,2021,2021-11-29,9:00,Morning,Monday,11,Karol Bagh PS,Saket Mall Road,28.5245,77.2066,Market,1,Burglary,Property,38,Male,Private Employee,Yes,No,None,No,None,Yes,Closed,1,2021-11-29,2022-01-28,60
2021_FIR0211,2021,2021-05-30,20:00,Dusk,Sunday,5,Lajpat Nagar PS,Saket Mall Road,28.5245,77.2066,Residential,1,Cybercrime,Cyber,70,Female,Retired,Yes,No,None,No,None,No,Under Investigation,0,2021-05-31,,
2021_FIR0212,2021,2021-07-19,13:00,Afternoon,Monday,7,Rohini PS,Karol Bagh Main Road,28.6519,77.1909,Metro Station,0,Cybercrime,Cyber,43,Male,IT Professional,Yes,No,None,No,None,No,Under Investigation,0,2021-07-20,,
2021_FIR0213,2021,2021-03-20,6:00,Morning,Saturday,3,Dwarka PS,Connaught Place Inner Circle,28.6315,77.2167,Market,1,Theft,Property,40,Male,Shopkeeper,No,No,None,No,None,Yes,Closed,1,2021-03-22,2021-05-06,45
2021_FIR0214,2021,2021-08-18,14:00,Afternoon,Wednesday,8,Karol Bagh PS,Chandni Chowk Lane 4,28.6562,77.23,Metro Station,1,Burglary,Property,21,Female,Student,No,No,None,No,None,No,Under Investigation,0,2021-08-20,,
